name_corrected,alpha_3,region,sub_region,rgbif.details_scientificName02,rgbif.details_canonicalName,rgbif.details_authorship,rgbif.details_family,rgbif.details_genus,TPL_family,TPL_genus,TPL_status,TPL_names,TPL_names.withAuthors,TPL_tip.label,rgbif.tip.label,rgbif.details_speciesKey,isInvasive,GRIIS.scientificName,GRIIS.reportedTaxon,GRIIS.reportedTaxon_rgbif_corrected,GRIIS.habitats,GRIIS.recordIDs
Oman,OMN,Asia,Western Asia,Parthenium hysterophorus L.,Parthenium hysterophorus,L.,Asteraceae,Parthenium,Compositae,Parthenium,Accepted,Parthenium hysterophorus,Parthenium hysterophorus L.,Parthenium_hysterophorus,Parthenium_hysterophorus,3086784,INVASIVE,Parthenium hystenophorus L.,Parthenium hystenophorus L.,Parthenium hystenophorus L.,TERRESTRIAL,69808
Oman,OMN,Asia,Western Asia,Prosopis juliflora (Sw.) DC.,Prosopis juliflora,(Sw.) DC.,Fabaceae,Prosopis,Leguminosae,Prosopis,Accepted,Prosopis juliflora,Prosopis juliflora (Sw.) DC.,Prosopis_juliflora,Prosopis_juliflora,5358460,INVASIVE,Prosopis juliflora (Sw.) DC.,Prosopis juliflora (Sw.) DC.,Prosopis juliflora (Sw.) DC.,TERRESTRIAL,78062
Oman,OMN,Asia,Western Asia,Sesuvium portulacastrum (L.) L.,Sesuvium portulacastrum,(L.) L.,Aizoaceae,Sesuvium,Aizoaceae,Sesuvium,Accepted,Sesuvium portulacastrum,Sesuvium portulacastrum (L.) L.,Sesuvium_portulacastrum,Sesuvium_portulacastrum,3084883,INVASIVE,Sesuvium portulacastrum (L.) L.,Sesuvium portulacastrum (L.) L.,Sesuvium portulacastrum (L.) L.,TERRESTRIAL,87424
Pakistan,PAK,Asia,Southern Asia,Ailanthus altissima (Mill.) Swingle,Ailanthus altissima,(Mill.) Swingle,Simaroubaceae,Ailanthus,Simaroubaceae,Ailanthus,Accepted,Ailanthus altissima,Ailanthus altissima (Mill.) Swingle,Ailanthus_altissima,Ailanthus_altissima,3190653,INVASIVE,Ailanthus altissima Swingle,Ailanthus altissima Swingle,Ailanthus altissima Swingle,TERRESTRIAL,4453
Pakistan,PAK,Asia,Southern Asia,Alternanthera pungens Kunth,Alternanthera pungens,Kunth,Amaranthaceae,Alternanthera,Amaranthaceae,Alternanthera,Accepted,Alternanthera pungens,Alternanthera pungens Kunth,Alternanthera_pungens,Alternanthera_pungens,3084949,INVASIVE,Alternanthera pungens Kunth,Alternanthera pungens Kunth,Alternanthera pungens Kunth,TERRESTRIAL,5955
Pakistan,PAK,Asia,Southern Asia,Amaranthus viridis L.,Amaranthus viridis,L.,Amaranthaceae,Amaranthus,Amaranthaceae,Amaranthus,Accepted,Amaranthus viridis,Amaranthus viridis L.,Amaranthus_viridis,Amaranthus_viridis,5384334,INVASIVE,Amaranthus viridis L.,Amaranthus viridis L.,Amaranthus viridis L.,TERRESTRIAL,7085
Pakistan,PAK,Asia,Southern Asia,Asphodelus tenuifolius Cav.,Asphodelus tenuifolius,Cav.,Asphodelaceae,Asphodelus,Xanthorrhoeaceae,Asphodelus,Accepted,Asphodelus tenuifolius,Asphodelus tenuifolius Cav.,Asphodelus_tenuifolius,Asphodelus_tenuifolius,2778358,INVASIVE,Asphodelus tenuifolius Cav.,Asphodelus tenuifolius Cav.,Asphodelus tenuifolius Cav.,TERRESTRIAL,11754
Pakistan,PAK,Asia,Southern Asia,Avena fatua L.,Avena fatua,L.,Poaceae,Avena,Poaceae,Avena,Accepted,Avena fatua,Avena fatua L.,Avena_fatua,Avena_fatua,2705297,INVASIVE,Avena fatua L.,Avena fatua L.,Avena fatua L.,TERRESTRIAL,12654
Pakistan,PAK,Asia,Southern Asia,Broussonetia papyrifera (L.) Vent.,Broussonetia papyrifera,(L.) Vent.,Moraceae,Broussonetia,Moraceae,Broussonetia,Accepted,Broussonetia papyrifera,Broussonetia papyrifera (L.) L'H¨¦r. ex Vent.,Broussonetia_papyrifera,Broussonetia_papyrifera,5361944,INVASIVE,Broussonetia papyrifera Vent.,Broussonetia papyrifera Vent.,Broussonetia papyrifera Vent.,TERRESTRIAL,16503
Pakistan,PAK,Asia,Southern Asia,Cannabis sativa L.,Cannabis sativa,L.,Cannabaceae,Cannabis,Cannabaceae,Cannabis,Accepted,Cannabis sativa,Cannabis sativa L.,Cannabis_sativa,Cannabis_sativa,5361880,INVASIVE,Cannabis sativa L.,Cannabis sativa L.,Cannabis sativa L.,TERRESTRIAL,18781
Pakistan,PAK,Asia,Southern Asia,Corymbia citriodora (Hook.) K.D.Hill & L.A.S.Johnson,Corymbia citriodora,(Hook.) K.D.Hill & L.A.S.Johnson,Myrtaceae,Corymbia,Myrtaceae,Corymbia,Accepted,Corymbia citriodora,Corymbia citriodora (Hook.) K.D.Hill & L.A.S.Johnson,Corymbia_citriodora,Corymbia_citriodora,5418431,INVASIVE,Corymbia citriodora (Hook.) K.D.Hill & L.A.S.Johnson,Eucalyptus citriodora Hook.,Eucalyptus citriodora Hook.,TERRESTRIAL,39507
Pakistan,PAK,Asia,Southern Asia,Erigeron bonariensis L.,Erigeron bonariensis,L.,Asteraceae,Erigeron,Compositae,Erigeron,Accepted,Erigeron bonariensis,Erigeron bonariensis L.,Erigeron_bonariensis,Erigeron_bonariensis,3146717,INVASIVE,Erigeron bonariensis L.,Conyza bonariensis (L.) Cronq.,Conyza bonariensis (L.) Cronq.,TERRESTRIAL,26651
Pakistan,PAK,Asia,Southern Asia,Galium aparine L.,Galium aparine,L.,Rubiaceae,Galium,Rubiaceae,Galium,Accepted,Galium aparine,Galium aparine L.,Galium_aparine,Galium_aparine,2913548,INVASIVE,Galium aparine L.,Galium aparine L.,Galium aparine L.,TERRESTRIAL,43078
Pakistan,PAK,Asia,Southern Asia,Ipomoea carnea Jacq.,Ipomoea carnea,Jacq.,Convolvulaceae,Ipomoea,Convolvulaceae,Ipomoea,Accepted,Ipomoea carnea,Ipomoea carnea Jacq.,Ipomoea_carnea,Ipomoea_carnea,2928590,INVASIVE,Ipomoea carnea Jacq.,Ipomoea carnea Jacq.,Ipomoea carnea Jacq.,TERRESTRIAL,50253
Pakistan,PAK,Asia,Southern Asia,Ipomoea eriocarpa R.Br.,Ipomoea eriocarpa,R.Br.,Convolvulaceae,Ipomoea,Convolvulaceae,Ipomoea,Accepted,Ipomoea eriocarpa,Ipomoea eriocarpa R. Br.,Ipomoea_eriocarpa,Ipomoea_eriocarpa,2928545,INVASIVE,Ipomoea eriocarpa R.Br.,Ipomoea eriocarpa R.Br.,Ipomoea eriocarpa R.Br.,TERRESTRIAL,50294
Pakistan,PAK,Asia,Southern Asia,Lantana camara L.,Lantana camara,L.,Verbenaceae,Lantana,Verbenaceae,Lantana,Accepted,Lantana camara,Lantana camara L.,Lantana_camara,Lantana_camara,2925303,INVASIVE,Lantana camara L.,Lantana camara L.,Lantana camara L.,TERRESTRIAL,52925
Pakistan,PAK,Asia,Southern Asia,Lepidium didymum L.,Lepidium didymum,L.,Brassicaceae,Lepidium,Brassicaceae,Lepidium,Accepted,Lepidium didymum,Lepidium didymum L.,Lepidium_didymum,Lepidium_didymum,5377060,INVASIVE,Lepidium didymum L.,Lepidium didymum L.,Lepidium didymum L.,TERRESTRIAL,54045
Pakistan,PAK,Asia,Southern Asia,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala,(Lam.) de Wit,Fabaceae,Leucaena,Leguminosae,Leucaena,Accepted,Leucaena leucocephala,Leucaena leucocephala (Lam.) de Wit,Leucaena_leucocephala,Leucaena_leucocephala,2970418,INVASIVE,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala (Lam.) de Wit,TERRESTRIAL,54819
Pakistan,PAK,Asia,Southern Asia,Lolium temulentum L.,Lolium temulentum,L.,Poaceae,Lolium,Poaceae,Lolium,Accepted,Lolium temulentum,Lolium temulentum L.,Lolium_temulentum,Lolium_temulentum,2706242,INVASIVE,Lolium temulentum L.,Lolium temulentum L.,Lolium temulentum L.,TERRESTRIAL,56407
Pakistan,PAK,Asia,Southern Asia,Mazus pumilus (Burm.fil.) Steenis,Mazus pumilus,(Burm.fil.) Steenis,Mazaceae,Mazus,Phrymaceae,Mazus,Accepted,Mazus pumilus,Mazus pumilus (Burm.f.) Steenis,Mazus_pumilus,Mazus_pumilus,3171304,INVASIVE,Mazus pumilus (Burm.f.) Steenis,Mazus pumilus (Burm.f.) Steenis,Mazus pumilus (Burm.f.) Steenis,TERRESTRIAL,59120
Pakistan,PAK,Asia,Southern Asia,Nerium oleander L.,Nerium oleander,L.,Apocynaceae,Nerium,Apocynaceae,Nerium,Accepted,Nerium oleander,Nerium oleander L.,Nerium_oleander,Nerium_oleander,3169756,INVASIVE,Nerium oleander L.,Nerium oleander L.,Nerium oleander L.,TERRESTRIAL,64233
Pakistan,PAK,Asia,Southern Asia,Parthenium hysterophorus L.,Parthenium hysterophorus,L.,Asteraceae,Parthenium,Compositae,Parthenium,Accepted,Parthenium hysterophorus,Parthenium hysterophorus L.,Parthenium_hysterophorus,Parthenium_hysterophorus,3086784,INVASIVE,Parthenium hysterophorus L.,Parthenium hysterophorus L.,Parthenium hysterophorus L.,TERRESTRIAL,69833
Pakistan,PAK,Asia,Southern Asia,Phragmites australis (Cav.) Trin. ex Steud.,Phragmites australis,(Cav.) Trin. ex Steud.,Poaceae,Phragmites,Poaceae,Phragmites,Accepted,Phragmites australis,Phragmites australis (Cav.) Trin. ex Steud.,Phragmites_australis,Phragmites_australis,5290149,INVASIVE,Phragmites australis Trin. ex Steud.,Phragmites australis Trin. ex Steud.,Phragmites australis Trin. ex Steud.,TERRESTRIAL|FRESHWATER,73044
Pakistan,PAK,Asia,Southern Asia,Phyla nodiflora (L.) Greene,Phyla nodiflora,(L.) Greene,Verbenaceae,Phyla,Verbenaceae,Phyla,Accepted,Phyla nodiflora,Phyla nodiflora (L.) Greene,Phyla_nodiflora,Phyla_nodiflora,5341112,INVASIVE,Phyla nodiflora (L.) Greene,Phyla nodiflora (L.) Greene,Phyla nodiflora (L.) Greene,TERRESTRIAL,73097
Pakistan,PAK,Asia,Southern Asia,Pistia stratiotes L.,Pistia stratiotes,L.,Araceae,Pistia,Araceae,Pistia,Accepted,Pistia stratiotes,Pistia stratiotes L.,Pistia_stratiotes,Pistia_stratiotes,2870583,INVASIVE,Pistia stratiotes L.,Pistia stratiotes L.,Pistia stratiotes L.,FRESHWATER,74943
Pakistan,PAK,Asia,Southern Asia,Pontederia crassipes Mart.,Pontederia crassipes,Mart.,Pontederiaceae,Pontederia,Pontederiaceae,Eichhornia,Accepted,Eichhornia crassipes,Eichhornia crassipes (Mart.) Solms,Eichhornia_crassipes,Pontederia_crassipes,2765942,INVASIVE,Eichhornia crassipes Solms,Eichhornia crassipes Solms,Eichhornia crassipes Solms,FRESHWATER,36268
Pakistan,PAK,Asia,Southern Asia,Prosopis juliflora (Sw.) DC.,Prosopis juliflora,(Sw.) DC.,Fabaceae,Prosopis,Leguminosae,Prosopis,Accepted,Prosopis juliflora,Prosopis juliflora (Sw.) DC.,Prosopis_juliflora,Prosopis_juliflora,5358460,INVASIVE,Prosopis juliflora (Sw.) DC.,Prosopis juliflora (Sw.) DC.,Prosopis juliflora (Sw.) DC.,TERRESTRIAL,78063
Pakistan,PAK,Asia,Southern Asia,Robinia pseudoacacia L.,Robinia pseudoacacia,L.,Fabaceae,Robinia,Leguminosae,Robinia,Accepted,Robinia pseudoacacia,Robinia pseudoacacia L.,Robinia_pseudoacacia,Robinia_pseudoacacia,5352251,INVASIVE,Robinia pseudoacacia L.,Robinia pseudoacacia L.,Robinia pseudoacacia L.,TERRESTRIAL,82181
Pakistan,PAK,Asia,Southern Asia,Rumex spinosus L.,Rumex spinosus,L.,Polygonaceae,Rumex,Polygonaceae,Emex,Accepted,Emex spinosa,Emex spinosa (L.) Campd.,Emex_spinosa,Rumex_spinosus,2888870,INVASIVE,Rumex spinosus L.,Emex spinosa (L.) Campd.,Emex spinosa (L.) Campd.,TERRESTRIAL,37047
Pakistan,PAK,Asia,Southern Asia,Salvia plebeia R.Br.,Salvia plebeia,R.Br.,Lamiaceae,Salvia,Lamiaceae,Salvia,Accepted,Salvia plebeia,Salvia plebeia R.Br.,Salvia_plebeia,Salvia_plebeia,3891879,INVASIVE,Salvia plebeia R.Br.,Salvia plebeia R.Br.,Salvia plebeia R.Br.,TERRESTRIAL,84524
Pakistan,PAK,Asia,Southern Asia,Salvinia molesta D.S.Mitch.,Salvinia molesta,D.S.Mitch.,Salviniaceae,Salvinia,Salviniaceae,Salvinia,Accepted,Salvinia adnata,Salvinia adnata Desv.,Salvinia_adnata,Salvinia_molesta,5274863,INVASIVE,Salvinia molesta D.Mitch.,Salvinia molesta D.Mitch.,Salvinia molesta D.Mitch.,FRESHWATER,84685
Pakistan,PAK,Asia,Southern Asia,Soliva anthemifolia R.Br.,Soliva anthemifolia,R.Br.,Asteraceae,Soliva,Compositae,Soliva,Accepted,Soliva anthemifolia,Soliva anthemifolia (Juss.) Sweet,Soliva_anthemifolia,Soliva_anthemifolia,7505045,INVASIVE,Soliva anthemifolia R.Br.,Soliva anthemifolia (Juss.) R.Br. ex Less.,Soliva anthemifolia (Juss.) R.Br. ex Less.,TERRESTRIAL,90062
Pakistan,PAK,Asia,Southern Asia,Soliva sessilis Ruiz & Pav.,Soliva sessilis,Ruiz & Pav.,Asteraceae,Soliva,Compositae,Soliva,Accepted,Soliva sessilis,Soliva sessilis Ruiz & Pav.,Soliva_sessilis,Soliva_sessilis,3092691,INVASIVE,Soliva sessilis Ruiz & Pav.,Soliva pterosperma (Juss.) Less.,Soliva pterosperma (Juss.) Less.,TERRESTRIAL,90071
Pakistan,PAK,Asia,Southern Asia,Tagetes minuta L.,Tagetes minuta,L.,Asteraceae,Tagetes,Compositae,Tagetes,Accepted,Tagetes minuta,Tagetes minuta L.,Tagetes_minuta,Tagetes_minuta,3088481,INVASIVE,Tagetes minuta L.,Tagetes minuta L.,Tagetes minuta L.,TERRESTRIAL,93691
Pakistan,PAK,Asia,Southern Asia,Trianthema portulacastrum L.,Trianthema portulacastrum,L.,Aizoaceae,Trianthema,Aizoaceae,Trianthema,Accepted,Trianthema portulacastrum,Trianthema portulacastrum L.,Trianthema_portulacastrum,Trianthema_portulacastrum,3084848,INVASIVE,Trianthema portulacastrum L.,Trianthema portulacastrum L.,Trianthema portulacastrum L.,TERRESTRIAL,96529
Pakistan,PAK,Asia,Southern Asia,Typha domingensis Pers.,Typha domingensis,Pers.,Typhaceae,Typha,Typhaceae,Typha,Accepted,Typha domingensis,Typha domingensis Pers.,Typha_domingensis,Typha_domingensis,5289534,INVASIVE,Typha domingensis Pers.,Typha domingensis Pers.,Typha domingensis Pers.,TERRESTRIAL|FRESHWATER|BRACKISH,98155
Pakistan,PAK,Asia,Southern Asia,Xanthium strumarium L.,Xanthium strumarium,L.,Asteraceae,Xanthium,Compositae,Xanthium,Accepted,Xanthium strumarium,Xanthium strumarium L.,Xanthium_strumarium,Xanthium_strumarium,3089154,INVASIVE,Xanthium strumarium L.,Xanthium strumarium L.,Xanthium strumarium L.,TERRESTRIAL,101254
Philippines,PHL,Asia,South-eastern Asia,Broussonetia papyrifera (L.) Vent.,Broussonetia papyrifera,(L.) Vent.,Moraceae,Broussonetia,Moraceae,Broussonetia,Accepted,Broussonetia papyrifera,Broussonetia papyrifera (L.) L'H¨¦r. ex Vent.,Broussonetia_papyrifera,Broussonetia_papyrifera,5361944,INVASIVE,Broussonetia papyrifera Vent.,Broussonetia papyrifera Vent.,Broussonetia papyrifera Vent.,TERRESTRIAL,16504
Philippines,PHL,Asia,South-eastern Asia,Chromolaena odorata (L.) R.King & H.Rob.,Chromolaena odorata,(L.) R.King & H.Rob.,Asteraceae,Chromolaena,Compositae,Chromolaena,Accepted,Chromolaena odorata,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena_odorata,Chromolaena_odorata,3087725,INVASIVE,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,Chromolaena odorata (L.) R.M.King & H.Rob.,TERRESTRIAL,23914
Philippines,PHL,Asia,South-eastern Asia,Hiptage benghalensis (L.) Kurz,Hiptage benghalensis,(L.) Kurz,Malpighiaceae,Hiptage,Malpighiaceae,Hiptage,Accepted,Hiptage benghalensis,Hiptage benghalensis (L.) Kurz,Hiptage_benghalensis,Hiptage_benghalensis,3191302,INVASIVE,Hiptage benghalensis Kurz,Hiptage benghalensis Kurz,Hiptage benghalensis Kurz,TERRESTRIAL,47698
Philippines,PHL,Asia,South-eastern Asia,Imperata cylindrica (L.) P.Beauv.,Imperata cylindrica,(L.) P.Beauv.,Poaceae,Imperata,Poaceae,Imperata,Accepted,Imperata cylindrica,Imperata cylindrica (L.) Raeusch.,Imperata_cylindrica,Imperata_cylindrica,8120010,INVASIVE,Imperata cylindrica (L.) P.Beauv.,Imperata cylindrica (L.) P.Beauv.,Imperata cylindrica (L.) P.Beauv.,TERRESTRIAL,49835
Philippines,PHL,Asia,South-eastern Asia,Lantana camara L.,Lantana camara,L.,Verbenaceae,Lantana,Verbenaceae,Lantana,Accepted,Lantana camara,Lantana camara L.,Lantana_camara,Lantana_camara,2925303,INVASIVE,Lantana camara L.,Lantana camara L.,Lantana camara L.,TERRESTRIAL,52929
Philippines,PHL,Asia,South-eastern Asia,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala,(Lam.) de Wit,Fabaceae,Leucaena,Leguminosae,Leucaena,Accepted,Leucaena leucocephala,Leucaena leucocephala (Lam.) de Wit,Leucaena_leucocephala,Leucaena_leucocephala,2970418,INVASIVE,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala (Lam.) de Wit,Leucaena leucocephala (Lam.) de Wit,TERRESTRIAL,54825
Philippines,PHL,Asia,South-eastern Asia,Mikania micrantha Kunth,Mikania micrantha,Kunth,Asteraceae,Mikania,Compositae,Mikania,Accepted,Mikania micrantha,Mikania micrantha Kunth,Mikania_micrantha,Mikania_micrantha,5398421,INVASIVE,Mikania micrantha Kunth,Mikania micrantha Kunth,Mikania micrantha Kunth,TERRESTRIAL,61190
Philippines,PHL,Asia,South-eastern Asia,Mimosa pigra L.,Mimosa pigra,L.,Fabaceae,Mimosa,Leguminosae,Mimosa,Accepted,Mimosa pigra,Mimosa pigra L.,Mimosa_pigra,Mimosa_pigra,2969431,INVASIVE,Mimosa pigra L.,Mimosa pigra L.,Mimosa pigra L.,TERRESTRIAL,61355
Philippines,PHL,Asia,South-eastern Asia,Opuntia monacantha (Willd.) Haw.,Opuntia monacantha,(Willd.) Haw.,Cactaceae,Opuntia,Cactaceae,Opuntia,Accepted,Opuntia monacantha,Opuntia monacantha (Willd.) Haw.,Opuntia_monacantha,Opuntia_monacantha,5384142,INVASIVE,Opuntia monacantha Haw.,Opuntia monacantha Haw.,Opuntia monacantha Haw.,TERRESTRIAL,66811
Philippines,PHL,Asia,South-eastern Asia,Pachystachys coccinea (Aubl.) Nees,Pachystachys coccinea,(Aubl.) Nees,Acanthaceae,Pachystachys,Acanthaceae,Pachystachys,Accepted,Pachystachys coccinea,Pachystachys coccinea (Aubl.) Nees,Pachystachys_coccinea,Pachystachys_coccinea,3778711,INVASIVE,Pachystachys coccinea Nees,Pachystachys coccinea Nees,Pachystachys coccinea Nees,TERRESTRIAL,68504
Philippines,PHL,Asia,South-eastern Asia,Piper aduncum L.,Piper aduncum,L.,Piperaceae,Piper,Piperaceae,Piper,Accepted,Piper aduncum,Piper aduncum L.,Piper_aduncum,Piper_aduncum,3086337,INVASIVE,Piper aduncum L.,Piper aduncum L.,Piper aduncum L.,TERRESTRIAL,74804
Philippines,PHL,Asia,South-eastern Asia,Pistia stratiotes L.,Pistia stratiotes,L.,Araceae,Pistia,Araceae,Pistia,Accepted,Pistia stratiotes,Pistia stratiotes L.,Pistia_stratiotes,Pistia_stratiotes,2870583,INVASIVE,Pistia stratiotes L.,Pistia stratiotes L.,Pistia stratiotes L.,FRESHWATER,74947
Philippines,PHL,Asia,South-eastern Asia,Salvinia molesta D.S.Mitch.,Salvinia molesta,D.S.Mitch.,Salviniaceae,Salvinia,Salviniaceae,Salvinia,Accepted,Salvinia adnata,Salvinia adnata Desv.,Salvinia_adnata,Salvinia_molesta,5274863,INVASIVE,Salvinia molesta D.Mitch.,Salvinia molesta D.Mitch.,Salvinia molesta D.Mitch.,FRESHWATER,84687
Qatar,QAT,Asia,Western Asia,Cuscuta chinensis Lam.,Cuscuta chinensis,Lam.,Convolvulaceae,Cuscuta,Convolvulaceae,Cuscuta,Accepted,Cuscuta chinensis,Cuscuta chinensis Lam.,Cuscuta_chinensis,Cuscuta_chinensis,3610749,INVASIVE,Cuscuta chinensis Lam.,Cuscuta chinensis Lam.,Cuscuta chinensis Lam.,HOST,30213
Qatar,QAT,Asia,Western Asia,Prosopis juliflora (Sw.) DC.,Prosopis juliflora,(Sw.) DC.,Fabaceae,Prosopis,Leguminosae,Prosopis,Accepted,Prosopis juliflora,Prosopis juliflora (Sw.) DC.,Prosopis_juliflora,Prosopis_juliflora,5358460,INVASIVE,Prosopis juliflora (Sw.) DC.,Prosopis juliflora (Sw.) DC.,Prosopis juliflora (Sw.) DC.,TERRESTRIAL,78066
Saudi Arabia,SAU,Asia,Western Asia,Argemone mexicana L.,Argemone mexicana,L.,Papaveraceae,Argemone,Papaveraceae,Argemone,Accepted,Argemone mexicana,Argemone mexicana L.,Argemone_mexicana,Argemone_mexicana,2888485,INVASIVE,Argemone mexicana L.,Argemone mexicana L.,Argemone mexicana L.,TERRESTRIAL,10473
Saudi Arabia,SAU,Asia,Western Asia,Argemone ochroleuca Sweet,Argemone ochroleuca,Sweet,Papaveraceae,Argemone,Papaveraceae,Argemone,Accepted,Argemone ochroleuca,Argemone ochroleuca Sweet,Argemone_ochroleuca,Argemone_ochroleuca,2888490,INVASIVE,Argemone ochroleuca Sweet,Argemone ochroleuca Sweet,Argemone ochroleuca Sweet,TERRESTRIAL,10510
Saudi Arabia,SAU,Asia,Western Asia,Cuscuta campestris Yunck.,Cuscuta campestris,Yunck.,Convolvulaceae,Cuscuta,Convolvulaceae,Cuscuta,Accepted,Cuscuta campestris,Cuscuta campestris Yunck.,Cuscuta_campestris,Cuscuta_campestris,3610757,INVASIVE,Cuscuta pentagona Engelm.,Cuscuta campestris Yunck.,Cuscuta campestris Yunck.,HOST,30187
Saudi Arabia,SAU,Asia,Western Asia,Nicotiana glauca Graham,Nicotiana glauca,Graham,Solanaceae,Nicotiana,Solanaceae,Nicotiana,Accepted,Nicotiana glauca,Nicotiana glauca Graham,Nicotiana_glauca,Nicotiana_glauca,2928783,INVASIVE,Nicotiana glauca Graham,Nicotiana glauca Graham,Nicotiana glauca Graham,TERRESTRIAL,64444
Saudi Arabia,SAU,Asia,Western Asia,Opuntia ficus-indica (L.) Mill.,Opuntia ficus-indica,(L.) Mill.,Cactaceae,Opuntia,Cactaceae,Opuntia,Accepted,Opuntia ficus-indica,Opuntia ficus-indica (L.) Mill.,Opuntia_ficus-indica,Opuntia_ficus-indica,5384064,INVASIVE,Opuntia ficus-indica Mill.,Opuntia ficus-indica Mill.,Opuntia ficus-indica Mill.,TERRESTRIAL,66730
Saudi Arabia,SAU,Asia,Western Asia,Opuntia stricta (Haw.) Haw.,Opuntia stricta,(Haw.) Haw.,Cactaceae,Opuntia,Cactaceae,Opuntia,Accepted,Opuntia stricta,Opuntia stricta (Haw.) Haw.,Opuntia_stricta,Opuntia_stricta,5384075,INVASIVE,Opuntia stricta (Haw.) Haw.,Opuntia dillenii (Ker Gawl.) Haw.|Opuntia stricta (Haw.) Haw.,Opuntia dillenii (Ker Gawl.) Haw.|Opuntia stricta (Haw.) Haw.,TERRESTRIAL,66659|66872
Saudi Arabia,SAU,Asia,Western Asia,Prosopis juliflora (Sw.) DC.,Prosopis juliflora,(Sw.) DC.,Fabaceae,Prosopis,Leguminosae,Prosopis,Accepted,Prosopis juliflora,Prosopis juliflora (Sw.) DC.,Prosopis_juliflora,Prosopis_juliflora,5358460,INVASIVE,Prosopis juliflora (Sw.) DC.,Prosopis juliflora (Sw.) DC.,Prosopis juliflora (Sw.) DC.,TERRESTRIAL,78068
Saudi Arabia,SAU,Asia,Western Asia,Trianthema portulacastrum L.,Trianthema portulacastrum,L.,Aizoaceae,Trianthema,Aizoaceae,Trianthema,Accepted,Trianthema portulacastrum,Trianthema portulacastrum L.,Trianthema_portulacastrum,Trianthema_portulacastrum,3084848,INVASIVE,Trianthema portulacastrum L.,Trianthema portulacastrum L.,Trianthema portulacastrum L.,TERRESTRIAL,96532
Singapore,SGP,Asia,South-eastern Asia,Acacia auriculiformis A.Cunn. ex Benth.,Acacia auriculiformis,A.Cunn. ex Benth.,Fabaceae,Acacia,Leguminosae,Acacia,Accepted,Acacia auriculiformis,Acacia auriculiformis Benth.,Acacia_auriculiformis,Acacia_auriculiformis,2981001,INVASIVE,Acacia auriculiformis Benth.,Acacia auriculiformis Benth.,Acacia auriculiformis Benth.,TERRESTRIAL,1371
Singapore,SGP,Asia,South-eastern Asia,Asystasia gangetica (L.) T.Anderson,Asystasia gangetica,(L.) T.Anderson,Acanthaceae,Asystasia,Acanthaceae,Asystasia,Accepted,Asystasia gangetica,Asystasia gangetica (L.) T.Anderson,Asystasia_gangetica,Asystasia_gangetica,3173254,INVASIVE,Asystasia gangetica T.Anderson,Asystasia gangetica T.Anderson,Asystasia gangetica T.Anderson,TERRESTRIAL,12102
Singapore,SGP,Asia,South-eastern Asia,Cecropia pachystachya Tr<a8><a6>cul,Cecropia pachystachya,Tr<a8><a6>cul,Urticaceae,Cecropia,Urticaceae,Cecropia,Accepted,Cecropia pachystachya,Cecropia pachystachya Tr¨¦cul,Cecropia_pachystachya,Cecropia_pachystachya,4013385,INVASIVE,Cecropia pachystachya Tr<a8><a6>cul,Cecropia pachystachya Tr<a8><a6>cul,Cecropia pachystachya Tr<a8><a6>cul,TERRESTRIAL,20754
Singapore,SGP,Asia,South-eastern Asia,Cecropia peltata L.,Cecropia peltata,L.,Urticaceae,Cecropia,Urticaceae,Cecropia,Accepted,Cecropia peltata,Cecropia peltata L.,Cecropia_peltata,Cecropia_peltata,2984476,INVASIVE,Cecropia peltata L.,Cecropia peltata L.,Cecropia peltata L.,TERRESTRIAL,20768
Singapore,SGP,Asia,South-eastern Asia,Falcataria falcata (L.) Greuter & R.Rankin,Falcataria falcata,(L.) Greuter & R.Rankin,Fabaceae,Falcataria,NA,NA,NA,Falcataria falcata,Falcataria falcata,Falcataria_falcata,Falcataria_falcata,10691906,INVASIVE,Falcataria moluccana (Miq.) Barneby & J.W.Grimes,Falcataria moluccana (Miq.) Barneby & J.W.Grimes,Falcataria moluccana (Miq.) Barneby & J.W.Grimes,TERRESTRIAL,41218
Singapore,SGP,Asia,South-eastern Asia,Jacaranda obtusifolia Humb. & Bonpl.,Jacaranda obtusifolia,Humb. & Bonpl.,Bignoniaceae,Jacaranda,Bignoniaceae,Jacaranda,Accepted,Jacaranda obtusifolia,Jacaranda obtusifolia Bonpl.,Jacaranda_obtusifolia,Jacaranda_obtusifolia,7298634,INVASIVE,Jacaranda obtusifolia Humb. & Bonpl.,Jacaranda obtusifolia Humb. & Bonpl.,Jacaranda obtusifolia Humb. & Bonpl.,TERRESTRIAL,51071
